shipping_id,warehouse_id,shipping_partner,shipping_cost,delivery_days,delivery_status
2874,5,Blue Dart,89,3,Delivered
2875,3,DTDC,93,7,Delivered
2876,5,Blue Dart,241,6,Delivered
2877,5,DTDC,167,6,Delivered
2878,4,DTDC,199,5,Delivered
2879,3,Delhivery,207,3,Delivered
2880,3,Delhivery,96,1,Delivered
2881,5,Blue Dart,69,7,Delivered
2882,3,Blue Dart,235,6,Delivered
2883,1,Delhivery,282,1,Delivered
2884,2,DTDC,146,4,Delivered
2885,4,Blue Dart,91,5,Delivered
2886,3,Ekart,68,4,Delivered
2887,1,Delhivery,194,7,Delivered
2888,5,Ekart,131,1,Delivered
2889,4,Ekart,262,4,Delivered
2890,1,Ekart,263,3,Delivered
2891,3,Ekart,256,7,Delivered
2892,4,Ekart,54,5,Delivered
2893,3,Blue Dart,138,7,Delivered
2894,1,DTDC,106,2,Delivered
2895,3,DTDC,235,7,Delivered
2896,4,Ekart,188,1,Delivered
2897,3,Ekart,157,1,Delivered
2898,2,Blue Dart,100,2,Delivered
2899,2,DTDC,259,4,Delivered
2900,3,DTDC,108,7,Delivered
2901,1,DTDC,54,1,Delivered
2902,3,Delhivery,87,3,Delivered
2903,3,DTDC,70,1,Delivered
2904,1,Delhivery,282,5,Delivered
2905,4,DTDC,105,2,Delivered
2906,2,Ekart,267,7,Delivered
2907,3,DTDC,109,6,Delivered
2908,2,DTDC,78,2,Delivered
2909,2,Delhivery,144,5,Delivered
2910,4,Ekart,156,4,Delivered
2911,4,Delhivery,276,5,Delivered
2912,3,Ekart,129,3,Delivered
2913,5,Blue Dart,297,3,Delivered
2914,3,Ekart,64,1,Delivered
2915,3,Ekart,228,3,Delivered
2916,3,Blue Dart,140,7,Delivered
2917,1,Blue Dart,139,2,Delivered
2918,3,DTDC,83,4,Delivered
2919,2,Blue Dart,190,6,Delivered
2920,4,Blue Dart,55,2,Delivered
2921,5,DTDC,126,7,Delivered
2922,3,Delhivery,71,7,Delivered
2923,5,DTDC,166,7,Delivered
2924,3,Blue Dart,56,4,Delivered
2925,3,Blue Dart,176,5,Delivered
2926,3,Blue Dart,196,1,Delivered
2927,5,Delhivery,242,4,Delivered
2928,3,Delhivery,257,3,Delivered
2929,3,Ekart,224,3,Delivered
2930,1,Blue Dart,225,6,Delivered
2931,5,Blue Dart,270,6,Delivered
2932,1,Delhivery,204,2,Delivered
2933,1,Blue Dart,273,5,Delivered
2934,5,DTDC,257,5,Delivered
2935,2,Delhivery,196,3,Delivered
2936,2,DTDC,93,3,Delivered
2937,2,Ekart,232,2,Delivered
2938,5,DTDC,169,2,Delivered
2939,2,Blue Dart,270,2,Delivered
2940,2,Delhivery,117,1,Delivered
2941,4,Delhivery,240,7,Delivered
2942,2,Blue Dart,65,6,Delivered
2943,2,Blue Dart,114,1,Delivered
2944,1,Blue Dart,157,2,Delivered
2945,1,Delhivery,237,4,Delivered
2946,1,Delhivery,55,5,Delivered
2947,5,DTDC,237,1,Delivered
2948,1,Ekart,136,3,Delivered
2949,3,Delhivery,160,5,Delivered
2950,2,Delhivery,64,7,Delivered
2951,4,Blue Dart,139,3,Delivered
2952,5,Ekart,90,1,Delivered
2953,1,DTDC,246,2,Delivered
2954,3,Ekart,234,4,Delivered
2955,3,Delhivery,63,4,Delivered
2956,4,Ekart,87,1,Delivered
2957,3,Ekart,84,6,Delivered
2958,3,Delhivery,268,5,Delivered
2959,4,Ekart,280,1,Delivered
2960,1,Ekart,139,4,Delivered
2961,2,Ekart,112,4,Delivered
2962,5,DTDC,121,4,Delivered
2963,1,Blue Dart,261,5,Delivered
2964,5,Delhivery,281,5,Delivered
2965,5,Delhivery,226,1,Delivered
2966,4,Blue Dart,225,4,Delivered
2967,5,DTDC,233,1,Delivered
2968,2,Blue Dart,51,1,Delivered
2969,3,DTDC,135,4,Delivered
2970,1,Delhivery,228,2,Delivered
2971,4,Ekart,211,5,Delivered
2972,4,DTDC,273,3,Delivered
2973,2,DTDC,191,4,Delivered
2974,1,Delhivery,114,3,Delivered
2975,5,DTDC,110,4,Delivered
2976,2,Blue Dart,284,3,Delivered
2977,1,DTDC,67,7,Delivered
2978,3,Ekart,107,1,Delivered
2979,3,Ekart,230,4,Delivered
2980,3,DTDC,298,2,Delivered
2981,2,Blue Dart,227,4,Delivered
2982,5,Delhivery,65,1,Delivered
2983,2,Ekart,249,3,Delivered
2984,4,Blue Dart,148,7,Delivered
2985,4,Blue Dart,297,2,Delivered
2986,5,Ekart,183,1,Delivered
2987,4,Blue Dart,122,6,Delivered
2988,2,Delhivery,109,4,Delivered
2989,5,Ekart,43,4,Delivered
2990,3,Delhivery,86,1,Delivered
2991,1,Blue Dart,277,7,Delivered
2992,3,Blue Dart,258,1,Delivered
2993,3,Blue Dart,265,1,Delivered
2994,2,Blue Dart,62,1,Delivered
2995,4,Ekart,47,1,Delivered
2996,3,Delhivery,298,5,Delivered
2997,5,Ekart,190,2,Delivered
2998,5,DTDC,251,5,Delivered
2999,2,DTDC,216,2,Delivered
3000,3,DTDC,99,4,Delivered
3001,5,Blue Dart,282,2,Delivered
3002,5,Delhivery,149,7,Delivered
3003,1,Ekart,210,1,Delivered
3004,5,DTDC,153,6,Delivered
3005,4,Ekart,149,7,Delivered
3006,4,Ekart,163,3,Delivered
3007,4,Delhivery,247,7,Delivered
3008,4,Delhivery,259,4,Delivered
3009,5,Blue Dart,168,3,Delivered
3010,5,Blue Dart,195,2,Delivered
3011,4,Ekart,247,2,Delivered
3012,3,Ekart,67,4,Delivered
3013,3,Delhivery,241,3,Delivered
3014,3,Ekart,80,3,Delivered
3015,2,Blue Dart,133,6,Delivered
3016,5,Delhivery,210,7,Delivered
3017,1,DTDC,198,6,Delivered
3018,1,Blue Dart,91,1,Delivered
3019,5,DTDC,88,5,Delivered
3020,2,Ekart,191,6,Delivered
3021,4,Delhivery,130,2,Delivered
3022,4,Ekart,159,3,Delivered
3023,1,Blue Dart,40,1,Delivered
3024,2,DTDC,200,7,Delivered
3025,3,Delhivery,45,2,Delivered
3026,1,Delhivery,203,1,Delivered
3027,2,Ekart,172,4,Delivered
3028,3,Delhivery,264,3,Delivered
3029,1,DTDC,137,7,Delivered
3030,5,Delhivery,221,6,Delivered
3031,3,Delhivery,158,6,Delivered
3032,1,Delhivery,241,3,Delivered
3033,2,Ekart,46,2,Delivered
3034,1,Delhivery,182,3,Delivered
3035,2,DTDC,63,5,Delivered
3036,1,Delhivery,193,6,Delivered
3037,2,Ekart,129,5,Delivered
3038,2,Ekart,214,2,Delivered
3039,4,Delhivery,57,1,Delivered
3040,5,Delhivery,49,4,Delivered
3041,5,Delhivery,77,5,Delivered
3042,4,Ekart,62,7,Delivered
3043,4,Ekart,104,6,Delivered
3044,2,Ekart,197,5,Delivered
3045,2,Delhivery,41,4,Delivered
3046,4,Blue Dart,211,3,Delivered
3047,2,Ekart,45,1,Delivered
3048,4,Ekart,170,2,Delivered
3049,2,Ekart,94,4,Delivered
3050,2,Delhivery,135,6,Delivered
3051,2,Blue Dart,153,3,Delivered
3052,1,Delhivery,56,5,Delivered
3053,1,Ekart,165,1,Delivered
3054,5,DTDC,169,2,Delivered
3055,1,Delhivery,236,4,Delivered
3056,2,Delhivery,184,6,Delivered
3057,3,DTDC,205,7,Delivered
3058,1,Blue Dart,256,3,Delivered
3059,1,Blue Dart,163,4,Delivered
3060,1,Blue Dart,274,3,Delivered
3061,2,Delhivery,170,4,Delivered
3062,5,Blue Dart,40,4,Delivered
3063,3,Blue Dart,155,6,Delivered
3064,1,Blue Dart,136,4,Delivered
3065,1,Blue Dart,74,3,Delivered
3066,1,DTDC,42,6,Delivered
3067,1,DTDC,94,7,Delivered
3068,4,Blue Dart,230,3,Delivered
3069,1,Ekart,277,6,Delivered
3070,2,Delhivery,235,5,Delivered
3071,1,Ekart,161,4,Delivered
3072,2,Delhivery,232,5,Delivered
3073,5,DTDC,128,7,Delivered
3074,3,Ekart,67,6,Delivered
3075,2,Blue Dart,284,2,Delivered
3076,2,Blue Dart,190,5,Delivered
3077,2,Blue Dart,70,3,Delivered
3078,3,DTDC,182,6,Delivered
3079,5,Delhivery,73,4,Delivered
3080,5,Blue Dart,45,6,Delivered
3081,2,Delhivery,146,1,Delivered
3082,2,Blue Dart,106,6,Delivered
3083,3,Blue Dart,92,2,Delivered
3084,1,Blue Dart,297,1,Delivered
3085,1,DTDC,169,4,Delivered
3086,1,Ekart,158,7,Delivered
3087,4,Ekart,243,5,Delivered
3088,5,Blue Dart,107,7,Delivered
3089,2,Delhivery,252,6,Delivered
3090,4,Ekart,233,7,Delivered
3091,2,Blue Dart,101,7,Delivered
3092,2,Ekart,74,5,Delivered
3093,2,Blue Dart,81,7,Delivered
3094,1,DTDC,289,1,Delivered
3095,3,DTDC,228,7,Delivered
3096,4,Delhivery,236,2,Delivered
3097,2,Delhivery,241,3,Delivered
3098,3,Ekart,170,3,Delivered
3099,4,DTDC,240,2,Delivered
3100,5,Blue Dart,155,5,Delivered
3101,1,Ekart,232,2,Delivered
3102,2,Blue Dart,237,2,Delivered
3103,1,Ekart,115,3,Delivered
3104,2,Ekart,204,3,Delivered
3105,1,Delhivery,292,5,Delivered
3106,1,DTDC,115,6,Delivered
3107,1,DTDC,174,2,Delivered
3108,3,Blue Dart,108,6,Delivered
3109,4,Blue Dart,227,6,Delivered
3110,5,Blue Dart,155,2,Delivered
3111,1,Blue Dart,79,1,Delivered
3112,5,DTDC,247,1,Delivered
3113,3,DTDC,239,6,Delivered
3114,4,Ekart,272,4,Delivered
3115,3,Blue Dart,224,2,Delivered
3116,5,DTDC,178,4,Delivered
3117,5,DTDC,72,4,Delivered
3118,2,Delhivery,130,3,Delivered
3119,1,Delhivery,210,7,Delivered
3120,3,Delhivery,214,2,Delivered
3121,5,Blue Dart,205,7,Delivered
3122,5,DTDC,243,3,Delivered
3123,2,Delhivery,162,1,Delivered
3124,2,Blue Dart,228,7,Delivered
3125,1,Ekart,132,4,Delivered
3126,1,Ekart,140,2,Delivered
3127,4,Delhivery,194,7,Delivered
3128,2,Delhivery,271,5,Delivered
3129,4,Blue Dart,93,6,Delivered
3130,1,Delhivery,293,5,Delivered
3131,2,Blue Dart,101,1,Delivered
3132,4,Delhivery,183,3,Delivered
3133,3,Ekart,130,4,Delivered
3134,4,Ekart,176,7,Delivered
3135,1,Delhivery,294,2,Delivered
3136,1,DTDC,214,6,Delivered
3137,2,DTDC,276,4,Delivered
3138,4,DTDC,205,4,Delivered
3139,4,Delhivery,97,3,Delivered
3140,1,Ekart,118,7,Delivered
3141,1,Delhivery,228,3,Delivered
3142,1,Delhivery,52,2,Delivered
3143,2,Delhivery,198,2,Delivered
3144,2,Delhivery,257,1,Delivered
3145,2,Delhivery,151,7,Delivered
3146,1,DTDC,124,1,Delivered
3147,2,DTDC,217,3,Delivered
3148,5,DTDC,130,6,Delivered
3149,2,DTDC,166,3,Delivered
3150,5,Ekart,149,2,Delivered
3151,2,DTDC,156,6,Delivered
3152,5,Blue Dart,40,3,Delivered
3153,2,Ekart,155,2,Delivered
3154,4,Delhivery,299,3,Delivered
3155,4,DTDC,86,1,Delivered
3156,1,Blue Dart,239,5,Delivered
3157,5,Blue Dart,142,4,Delivered
3158,1,DTDC,103,2,Delivered
3159,3,Blue Dart,133,6,Delivered
3160,4,Ekart,172,7,Delivered
3161,2,Ekart,266,7,Delivered
3162,2,Blue Dart,150,6,Delivered
3163,2,Delhivery,94,7,Delivered
3164,3,Blue Dart,217,5,Delivered
3165,2,Blue Dart,131,6,Delivered
3166,4,Delhivery,233,2,Delivered
3167,3,Blue Dart,230,6,Delivered
3168,2,DTDC,165,1,Delivered
3169,5,Delhivery,179,4,Delivered
3170,3,Delhivery,160,1,Delivered
3171,2,Ekart,102,6,Delivered
3172,2,Delhivery,76,2,Delivered
3173,2,DTDC,69,5,Delivered
3174,4,Blue Dart,282,6,Delivered
3175,1,Ekart,181,7,Delivered
3176,3,Ekart,168,5,Delivered
3177,1,Ekart,84,4,Delivered
3178,1,Delhivery,215,3,Delivered
3179,1,Delhivery,232,5,Delivered
3180,3,DTDC,294,3,Delivered
3181,1,DTDC,40,7,Delivered
3182,3,Blue Dart,262,2,Delivered
3183,1,DTDC,89,2,Delivered
3184,2,Ekart,77,2,Delivered
3185,4,DTDC,276,5,Delivered
3186,4,Delhivery,282,2,Delivered
3187,4,DTDC,287,2,Delivered
3188,2,Blue Dart,264,6,Delivered
3189,4,Ekart,283,6,Delivered
3190,3,Blue Dart,146,6,Delivered
3191,3,Blue Dart,99,5,Delivered
3192,3,Ekart,136,1,Delivered
3193,5,Ekart,133,2,Delivered
3194,1,Blue Dart,101,5,Delivered
3195,1,Ekart,288,7,Delivered
3196,3,DTDC,185,4,Delivered
3197,1,Blue Dart,255,5,Delivered
3198,3,Ekart,262,4,Delivered
3199,5,DTDC,270,3,Delivered
3200,4,Blue Dart,237,3,Delivered
3201,3,Ekart,56,1,Delivered
3202,3,Ekart,152,4,Delivered
3203,5,DTDC,179,5,Delivered
3204,2,DTDC,265,1,Delivered
3205,3,Blue Dart,234,2,Delivered
3206,1,Ekart,278,6,Delivered
3207,3,Ekart,96,2,Delivered
3208,4,DTDC,145,4,Delivered
3209,1,Ekart,188,5,Delivered
3210,5,Ekart,241,3,Delivered
3211,4,DTDC,166,3,Delivered
3212,3,Ekart,153,3,Delivered
3213,1,Ekart,102,4,Delivered
3214,5,Blue Dart,164,7,Delivered
3215,3,DTDC,185,2,Delivered
3216,4,Ekart,48,5,Delivered
3217,2,Blue Dart,154,1,Delivered
3218,5,DTDC,105,5,Delivered
3219,2,Ekart,91,2,Delivered
3220,1,DTDC,106,1,Delivered
3221,1,DTDC,62,4,Delivered
3222,5,Ekart,138,3,Delivered
3223,3,Ekart,281,7,Delivered
3224,2,Delhivery,165,1,Delivered
3225,3,DTDC,195,4,Delivered
3226,2,Blue Dart,67,7,Delivered
3227,3,Delhivery,109,7,Delivered
3228,4,Ekart,241,7,Delivered
3229,5,DTDC,137,3,Delivered
3230,4,Delhivery,260,7,Delivered
3231,5,Blue Dart,75,3,Delivered
3232,5,Ekart,136,3,Delivered
3233,4,DTDC,153,1,Delivered
3234,5,Ekart,64,2,Delivered
3235,2,DTDC,120,6,Delivered
3236,1,Blue Dart,139,3,Delivered
3237,2,Ekart,248,2,Delivered
3238,1,Ekart,158,6,Delivered
3239,4,DTDC,54,1,Delivered
3240,2,Ekart,235,7,Delivered
3241,2,Delhivery,289,4,Delivered
3242,1,DTDC,174,2,Delivered
3243,2,Ekart,69,2,Delivered
3244,3,Delhivery,123,2,Delivered
3245,5,Ekart,256,4,Delivered
3246,4,Ekart,121,2,Delivered
3247,5,Blue Dart,159,1,Delivered
3248,2,Ekart,245,5,Delivered
3249,2,Delhivery,157,1,Delivered
3250,3,DTDC,279,4,Delivered
3251,4,DTDC,226,7,Delivered
3252,4,Blue Dart,284,5,Delivered
3253,3,Blue Dart,69,2,Delivered
3254,2,Delhivery,80,2,Delivered
3255,5,Ekart,289,2,Delivered
3256,2,Ekart,107,1,Delivered
3257,3,DTDC,74,7,Delivered
3258,1,DTDC,123,2,Delivered
3259,3,Delhivery,231,1,Delivered
3260,3,DTDC,92,7,Delivered
3261,4,Ekart,173,4,Delivered
3262,5,Blue Dart,175,1,Delivered
3263,5,Blue Dart,265,2,Delivered
3264,2,Ekart,298,7,Delivered
3265,2,Blue Dart,202,5,Delivered
3266,3,DTDC,241,7,Delivered
3267,3,Blue Dart,166,4,Delivered
3268,4,Delhivery,135,1,Delivered
3269,1,Delhivery,101,5,Delivered
3270,1,Blue Dart,217,6,Delivered
3271,5,Delhivery,77,4,Delivered
3272,4,Ekart,58,7,Delivered
3273,5,Blue Dart,220,1,Delivered
3274,5,Ekart,221,2,Delivered
3275,1,DTDC,92,2,Delivered
3276,4,DTDC,170,2,Delivered
3277,4,Blue Dart,123,1,Delivered
3278,2,Blue Dart,97,4,Delivered
3279,3,Ekart,235,7,Delivered
3280,2,Delhivery,140,2,Delivered
3281,3,Ekart,266,7,Delivered
3282,5,DTDC,300,5,Delivered
3283,1,Ekart,277,1,Delivered
3284,1,Ekart,233,7,Delivered
3285,1,Ekart,137,7,Delivered
3286,4,Ekart,133,4,Delivered
3287,2,Ekart,252,2,Delivered
3288,4,DTDC,282,3,Delivered
3289,2,Ekart,118,1,Delivered
3290,4,Ekart,82,2,Delivered
3291,2,Delhivery,228,5,Delivered
3292,2,Ekart,99,1,Delivered
3293,2,Delhivery,117,5,Delivered
3294,5,DTDC,159,4,Delivered
3295,2,DTDC,128,7,Delivered
3296,2,Delhivery,260,4,Delivered
3297,3,Delhivery,213,1,Delivered
3298,1,Blue Dart,60,1,Delivered
3299,5,Blue Dart,120,1,Delivered
3300,2,Blue Dart,88,7,Delivered
3301,3,Ekart,97,6,Delivered
3302,2,DTDC,253,5,Delivered
3303,3,Delhivery,93,7,Delivered
3304,5,Ekart,174,5,Delivered
3305,4,Ekart,196,7,Delivered
3306,1,DTDC,130,5,Delivered
3307,4,DTDC,285,2,Delivered
3308,5,Ekart,238,6,Delivered
3309,4,Ekart,100,5,Delivered
3310,2,Ekart,132,1,Delivered
3311,4,Blue Dart,131,1,Delivered
3312,1,Ekart,72,1,Delivered
3313,5,Ekart,151,7,Delivered
3314,3,DTDC,97,1,Delivered
3315,4,Blue Dart,248,5,Delivered
3316,5,Ekart,89,6,Delivered
3317,2,Delhivery,50,1,Delivered
3318,4,DTDC,50,6,Delivered
3319,1,Delhivery,42,3,Delivered
3320,2,Ekart,139,5,Delivered
3321,1,Delhivery,204,6,Delivered
3322,2,Ekart,165,5,Delivered
3323,5,Delhivery,221,5,Delivered
3324,4,Blue Dart,71,1,Delivered
3325,5,DTDC,123,7,Delivered
3326,2,Blue Dart,130,7,Delivered
3327,5,DTDC,144,2,Delivered
3328,4,Delhivery,298,3,Delivered
3329,5,DTDC,130,4,Delivered
3330,2,DTDC,196,7,Delivered
3331,1,Blue Dart,119,6,Delivered
3332,2,Blue Dart,118,1,Delivered
3333,5,Blue Dart,218,2,Delivered
3334,1,DTDC,206,6,Delivered
3335,4,DTDC,292,4,Delivered
3336,4,Ekart,125,1,Delivered
3337,5,Delhivery,176,2,Delivered
3338,5,Blue Dart,279,5,Delivered
3339,1,DTDC,297,6,Delivered
3340,5,DTDC,166,5,Delivered
3341,3,DTDC,131,6,Delivered
3342,2,DTDC,232,3,Delivered
3343,5,DTDC,127,5,Delivered
3344,5,Delhivery,110,3,Delivered
3345,3,Blue Dart,215,3,Delivered
3346,3,DTDC,44,7,Delivered
3347,2,Delhivery,267,3,Delivered
3348,2,DTDC,256,5,Delivered
3349,4,DTDC,288,1,Delivered
3350,5,DTDC,197,6,Delivered
3351,3,Ekart,185,4,Delivered
3352,5,Blue Dart,298,7,Delivered
3353,4,DTDC,164,3,Delivered
3354,5,Ekart,145,4,Delivered
3355,5,Delhivery,234,3,Delivered
3356,5,Delhivery,175,3,Delivered
3357,5,Blue Dart,241,1,Delivered
3358,1,Delhivery,123,4,Delivered
3359,1,DTDC,244,3,Delivered
3360,1,Delhivery,131,3,Delivered
3361,3,Delhivery,153,1,Delivered
3362,5,Blue Dart,61,3,Delivered
3363,5,Blue Dart,282,3,Delivered
3364,5,Ekart,252,7,Delivered
3365,2,DTDC,229,1,Delivered
3366,2,Delhivery,216,6,Delivered
3367,1,Ekart,144,1,Delivered
3368,4,Ekart,89,5,Delivered
3369,2,DTDC,190,4,Delivered
3370,1,DTDC,49,6,Delivered
3371,4,Blue Dart,252,6,Delivered
3372,1,Delhivery,144,4,Delivered
3373,1,Blue Dart,178,3,Delivered
3374,2,Delhivery,241,4,Delivered
3375,4,DTDC,231,2,Delivered
3376,4,Blue Dart,104,1,Delivered
3377,5,DTDC,284,2,Delivered
3378,2,Blue Dart,132,1,Delivered
3379,3,Blue Dart,150,6,Delivered
3380,4,Delhivery,172,4,Delivered
3381,4,Ekart,187,6,Delivered
3382,3,Blue Dart,263,3,Delivered
3383,2,Blue Dart,200,1,Delivered
3384,2,Ekart,210,6,Delivered
3385,1,Blue Dart,68,1,Delivered
3386,4,Blue Dart,134,1,Delivered
3387,4,Blue Dart,113,6,Delivered
3388,4,Blue Dart,257,7,Delivered
3389,5,Blue Dart,217,5,Delivered
3390,5,Ekart,127,2,Delivered
3391,2,Ekart,111,6,Delivered
3392,1,DTDC,99,5,Delivered
3393,3,Delhivery,269,1,Delivered
3394,1,Delhivery,225,3,Delivered
3395,3,DTDC,272,3,Delivered
3396,2,Ekart,149,3,Delivered
3397,3,DTDC,191,1,Delivered
3398,1,Ekart,193,6,Delivered
3399,4,Blue Dart,173,3,Delivered
3400,2,Delhivery,210,2,Delivered
3401,5,Delhivery,153,2,Delivered
3402,2,DTDC,82,7,Delivered
3403,2,Blue Dart,133,4,Delivered
3404,5,DTDC,299,5,Delivered
3405,5,Delhivery,220,7,Delivered
3406,5,DTDC,140,1,Delivered
3407,4,Blue Dart,201,6,Delivered
3408,2,Delhivery,267,6,Delivered
3409,3,Blue Dart,207,6,Delivered
3410,5,Delhivery,91,5,Delivered
3411,3,DTDC,284,2,Delivered
3412,4,DTDC,84,6,Delivered
3413,4,Blue Dart,243,5,Delivered
3414,3,Blue Dart,147,7,Delivered
3415,5,Ekart,232,6,Delivered
3416,3,Ekart,66,5,Delivered
3417,5,Delhivery,58,1,Delivered
3418,5,Ekart,285,2,Delivered
3419,5,Blue Dart,214,2,Delivered
3420,5,DTDC,188,3,Delivered
3421,4,Ekart,192,5,Delivered
3422,4,Ekart,264,2,Delivered
3423,4,Ekart,218,7,Delivered
3424,5,Delhivery,66,2,Delivered
3425,4,DTDC,77,7,Delivered
3426,5,Blue Dart,271,1,Delivered
3427,3,Ekart,174,3,Delivered
3428,3,Blue Dart,257,4,Delivered
3429,5,DTDC,93,1,Delivered
3430,1,Blue Dart,297,3,Delivered
3431,5,Delhivery,81,5,Delivered
3432,4,Delhivery,180,3,Delivered
3433,1,Blue Dart,93,4,Delivered
3434,1,Ekart,201,2,Delivered
3435,4,Blue Dart,153,7,Delivered
3436,1,Ekart,298,5,Delivered
3437,4,Delhivery,203,2,Delivered
3438,1,Delhivery,102,5,Delivered
3439,1,Delhivery,167,7,Delivered
3440,5,DTDC,197,2,Delivered
3441,3,Delhivery,164,6,Delivered
3442,5,Delhivery,207,7,Delivered
3443,5,Delhivery,61,3,Delivered
3444,2,Ekart,148,6,Delivered
3445,4,Delhivery,215,6,Delivered
3446,4,Blue Dart,234,7,Delivered
3447,4,Delhivery,151,6,Delivered
3448,5,DTDC,165,2,Delivered
3449,5,Delhivery,43,6,Delivered
3450,3,DTDC,86,3,Delivered
3451,4,Blue Dart,84,6,Delivered
3452,4,Blue Dart,289,5,Delivered
3453,3,Delhivery,91,4,Delivered
3454,4,Delhivery,108,7,Delivered
3455,4,DTDC,133,4,Delivered
3456,5,DTDC,233,4,Delivered
3457,2,Ekart,130,5,Delivered
3458,3,Ekart,75,7,Delivered
3459,1,Delhivery,93,5,Delivered
3460,3,Blue Dart,211,5,Delivered
3461,4,Ekart,61,3,Delivered
3462,1,Blue Dart,40,2,Delivered
3463,1,Ekart,113,4,Delivered
3464,4,Blue Dart,300,7,Delivered
3465,3,Ekart,272,1,Delivered
3466,2,Ekart,148,1,Delivered
3467,5,Delhivery,254,4,Delivered
3468,5,Delhivery,128,2,Delivered
3469,3,DTDC,178,7,Delivered
3470,1,Blue Dart,208,5,Delivered
3471,2,DTDC,103,4,Delivered
3472,1,DTDC,101,7,Delivered
3473,3,Delhivery,143,3,Delivered
3474,5,Delhivery,299,4,Delivered
3475,4,DTDC,223,5,Delivered
3476,2,DTDC,185,7,Delivered
3477,1,Ekart,88,2,Delivered
3478,5,Delhivery,97,3,Delivered
3479,4,Delhivery,135,5,Delivered
3480,2,Ekart,175,7,Delivered
3481,3,Delhivery,127,7,Delivered
3482,1,Delhivery,222,4,Delivered
3483,1,Ekart,183,1,Delivered
3484,4,Ekart,91,5,Delivered
3485,3,Ekart,162,7,Delivered
3486,1,DTDC,198,1,Delivered
3487,2,Ekart,278,1,Delivered
3488,4,Blue Dart,239,3,Delivered
3489,4,Blue Dart,133,2,Delivered
3490,4,Ekart,113,2,Delivered
3491,3,Blue Dart,128,4,Delivered
3492,5,Delhivery,58,2,Delivered
3493,5,DTDC,90,6,Delivered
3494,1,DTDC,46,2,Delivered
3495,4,Blue Dart,68,2,Delivered
3496,1,Ekart,161,4,Delivered
3497,2,Delhivery,224,2,Delivered
3498,5,Delhivery,45,3,Delivered
3499,5,Ekart,55,1,Delivered
3500,2,Blue Dart,210,7,Delivered
3501,1,DTDC,150,5,Delivered
3502,2,Delhivery,271,2,Delivered
3503,1,Blue Dart,234,5,Delivered
3504,4,Delhivery,239,4,Delivered
3505,1,Delhivery,169,3,Delivered
3506,4,Delhivery,293,1,Delivered
3507,5,Delhivery,282,7,Delivered
3508,3,Ekart,165,4,Delivered
3509,2,Ekart,190,7,Delivered
3510,2,Ekart,113,1,Delivered
3511,1,Blue Dart,215,2,Delivered
3512,3,Delhivery,112,6,Delivered
3513,5,Ekart,196,6,Delivered
3514,4,Blue Dart,232,5,Delivered
3515,2,DTDC,220,3,Delivered
3516,2,DTDC,249,1,Delivered
3517,5,Ekart,52,6,Delivered
3518,3,Ekart,219,1,Delivered
3519,2,Delhivery,94,5,Delivered
3520,3,Delhivery,127,7,Delivered
3521,4,Ekart,251,3,Delivered
3522,4,DTDC,104,2,Delivered
3523,1,Delhivery,296,5,Delivered
3524,4,Ekart,52,5,Delivered
3525,4,Delhivery,96,5,Delivered
3526,3,Blue Dart,83,4,Delivered
3527,1,DTDC,143,4,Delivered
3528,2,Ekart,157,3,Delivered
3529,5,DTDC,178,4,Delivered
3530,5,Blue Dart,100,2,Delivered
3531,4,Ekart,180,4,Delivered
3532,1,Blue Dart,73,2,Delivered
3533,2,Delhivery,223,3,Delivered
3534,2,Delhivery,71,1,Delivered
3535,5,DTDC,167,7,Delivered
3536,4,Blue Dart,96,5,Delivered
3537,5,Delhivery,102,3,Delivered
3538,1,Delhivery,87,4,Delivered
3539,2,Blue Dart,293,2,Delivered
3540,5,DTDC,62,4,Delivered
3541,3,Ekart,82,7,Delivered
3542,4,DTDC,172,4,Delivered
3543,1,Delhivery,181,6,Delivered
3544,4,Delhivery,89,6,Delivered
3545,4,Delhivery,89,5,Delivered
3546,3,Delhivery,229,6,Delivered
3547,5,Blue Dart,198,2,Delivered
3548,2,Ekart,46,1,Delivered
3549,3,Blue Dart,182,4,Delivered
3550,4,Ekart,232,5,Delivered
3551,3,Ekart,179,7,Delivered
3552,4,Blue Dart,67,1,Delivered
3553,2,Ekart,48,7,Delivered
3554,1,Blue Dart,110,6,Delivered
3555,4,Ekart,40,2,Delivered
3556,2,Delhivery,217,5,Delivered
3557,4,Ekart,206,2,Delivered
3558,3,Blue Dart,250,3,Delivered
3559,3,DTDC,48,1,Delivered
3560,2,Delhivery,111,5,Delivered
3561,1,Delhivery,254,1,Delivered
3562,3,Ekart,49,3,Delivered
3563,1,Delhivery,71,4,Delivered
3564,2,Delhivery,175,4,Delivered
3565,1,Delhivery,105,5,Delivered
3566,2,DTDC,84,1,Delivered
3567,2,Blue Dart,258,1,Delivered
3568,2,Delhivery,175,5,Delivered
3569,1,DTDC,259,4,Delivered
3570,2,Ekart,199,4,Delivered
3571,3,Blue Dart,113,4,Delivered
3572,3,DTDC,52,1,Delivered
3573,3,Blue Dart,43,3,Delivered
3574,3,DTDC,116,3,Delivered
3575,5,DTDC,82,4,Delivered
3576,2,Blue Dart,202,7,Delivered
3577,4,Blue Dart,241,4,Delivered
3578,4,DTDC,238,3,Delivered
3579,2,Blue Dart,181,1,Delivered
